DateTime,5 HK Equity,1299 HK Equity,700 HK Equity,939 HK Equity,941 HK Equity,1398 HK Equity,2318 HK Equity,3988 HK Equity,388 HK Equity,883 HK Equity,1 HK Equity,386 HK Equity,2 HK Equity,823 HK Equity,11 HK Equity,16 HK Equity,3 HK Equity,1113 HK Equity,2388 HK Equity,2628 HK Equity,27 HK Equity,857 HK Equity,688 HK Equity,1093 HK Equity,1928 HK Equity,2007 HK Equity,175 HK Equity,6 HK Equity,1109 HK Equity,762 HK Equity
2/12/2016,61.15,45.3,191,5.8,84.3,4.75,41.9,3.54,202.8,10.34,93.8,5.46,73.6,52.65,145.8,101,11.669,51.65,28.65,21.7,35.75,5.49,22.35,8.35,36.5,4.214,7.65,71.7,18.92,9.5
5/12/2016,61.3,45.55,190,5.79,83.45,4.77,41.4,3.52,197.4,10.14,93.4,5.47,74.2,52.65,146.1,101.5,11.653,51,28.65,21.55,36.65,5.47,22.15,8.22,37.25,4.157,7.71,72,18.66,9.41
6/12/2016,63.4,45.25,189.9,5.83,83.75,4.82,41.4,3.54,196.4,10.18,93.85,5.52,74.45,52.85,147.2,101.7,11.719,50.7,28.95,22.3,38,5.52,22.05,8.21,37.4,4.195,7.96,72.7,18.7,9.48
7/12/2016,65.5,45.1,190.2,5.84,84.05,4.83,41.9,3.56,193.6,10.2,92.6,5.57,73.9,53.75,147.4,102.8,11.835,51.05,29.5,22.5,38,5.51,22,8.35,37.4,4.243,8.3,72.35,18.7,9.36
8/12/2016,65.35,44.25,190.9,5.89,84.5,4.85,42.05,3.6,195,10.28,92.4,5.61,74.35,53.9,148.6,103.1,11.802,52,29.25,22.25,37.65,5.51,22.4,8.48,37.5,4.29,8.48,72.55,19.06,9.5
9/12/2016,65.75,43.7,188.2,5.88,83.6,4.85,42.3,3.6,192.7,10.26,92.95,5.56,74.45,54.2,148,105.2,11.686,52.95,29.35,22.2,35,5.44,22.5,8.39,34.55,4.271,8.28,72.15,19.02,9.7
12/12/2016,64.6,43.8,185.1,5.8,82.05,4.79,41.75,3.54,189.6,10.22,92.05,5.57,73.75,53.6,147.4,102.6,11.603,51.3,28.75,21.4,34.5,5.47,22,8.32,34.15,4.281,7.8,71.75,18.58,9.33
13/12/2016,63.9,44.5,186.3,5.76,81.95,4.76,42.2,3.52,189.6,10.38,91.25,5.62,73.45,52.65,146.9,102.5,11.603,51.4,28.7,21.5,34.5,5.76,21.8,8.38,34.35,4.243,7.83,71.7,18.4,9.52
14/12/2016,64.55,44.1,186.8,5.72,82.2,4.71,41.8,3.52,190,10.38,91.35,5.81,73.6,52.5,147,102.1,11.57,51.5,28.5,21.55,34.55,6.02,21.6,8.6,34,4.195,7.48,70.85,18.2,9.5
15/12/2016,64,43.75,184,5.55,81.8,4.57,40.95,3.45,186.9,10.02,90.25,5.69,73.1,50.4,146.4,99.7,11.405,50.25,28.15,20.7,33.5,5.91,21.2,8.37,33.25,4.129,7.32,69.9,17.86,9.21
16/12/2016,63.95,44.4,183.9,5.55,81.25,4.57,40.45,3.46,185.1,10.08,90,5.68,72.65,50.2,147,99.45,11.405,50.35,27.7,20.5,33.9,5.88,20.95,8.25,33,4.1,7.26,69,17.66,9.08
19/12/2016,63.75,43.85,182.2,5.52,80.6,4.56,39.75,3.42,182.6,10,88.8,5.62,72,50.15,145.6,98.75,11.355,49.7,27.35,20.15,33.6,5.92,20.65,8.25,32.8,4.071,7.23,68.35,17.34,9.01
20/12/2016,62.5,43.9,181.7,5.47,81.85,4.55,39.15,3.38,182.1,9.92,88.2,5.59,72.5,50.15,146.1,98.65,11.339,48.7,27.55,19.9,33.35,5.86,20.6,8.25,32.65,4.081,7.36,68.8,17.26,8.97
21/12/2016,63.1,44.05,182.2,5.52,81.75,4.56,39.2,3.38,182.1,9.9,87.9,5.66,72.4,50,145.3,98.4,11.322,48.55,27.9,20.4,33.9,5.95,20.6,8.25,33.3,4.129,7.38,68.7,17.5,9.03
22/12/2016,62.55,44.1,181.5,5.45,80.9,4.49,38.6,3.36,181,9.69,88.75,5.58,72.15,49.5,145.4,97.9,11.289,48.3,27.85,20.05,33.5,5.82,20.4,8.13,33.2,4.071,7.27,68.35,17.34,8.91
23/12/2016,62.2,43.95,179.7,5.62,80.5,4.49,38.4,3.35,179.9,9.57,88.1,5.48,71.6,49.2,143.9,97.25,11.24,47.4,27.8,20.05,33.1,5.81,20.4,8.03,33.15,4.071,7.09,68.15,17.32,8.98
26/12/2016,62.2,43.95,179.7,5.62,80.5,4.49,38.4,3.35,179.9,9.57,88.1,5.48,71.6,49.2,143.9,97.25,11.24,47.4,27.8,20.05,33.1,5.81,20.4,8.03,33.15,4.071,7.09,68.15,17.32,8.98
27/12/2016,62.2,43.95,179.7,5.62,80.5,4.49,38.4,3.35,179.9,9.57,88.1,5.48,71.6,49.2,143.9,97.25,11.24,47.4,27.8,20.05,33.1,5.81,20.4,8.03,33.15,4.071,7.09,68.15,17.32,8.98
28/12/2016,61.95,43.85,183.6,5.89,81.05,4.54,38.5,3.39,180.7,9.7,88.1,5.49,71.2,49,143.1,97.15,11.24,47.1,27.6,20.2,33.25,5.84,20.45,8.15,33.1,4.062,7.38,68.05,17.42,9.08
29/12/2016,61.95,43.3,187.6,5.89,81.45,4.58,38.7,3.4,180.9,9.62,87.9,5.47,71.05,49.8,143.2,97.4,11.24,47,27.3,20.05,33.05,5.78,20.3,8.2,33.15,4.11,7.25,67.95,17.3,9.01
30/12/2016,62.25,43.75,189.7,5.97,82.2,4.65,38.8,3.44,183.2,9.7,87.9,5.5,71.25,50.4,144.3,98,11.355,47.55,27.75,20.2,33.8,5.78,20.55,8.28,33.7,4.129,7.41,68.35,17.44,9.03
2/1/2017,62.25,43.75,189.7,5.97,82.2,4.65,38.8,3.44,183.2,9.7,87.9,5.5,71.25,50.4,144.3,98,11.355,47.55,27.75,20.2,33.8,5.78,20.55,8.28,33.7,4.129,7.41,68.35,17.44,9.03
3/1/2017,63,43.75,189.4,5.86,82,4.68,39.35,3.48,184.3,9.79,90.8,5.57,72.55,50.9,146.8,100.7,11.372,48.25,28.3,20.8,33.35,5.8,20.75,8.13,33.6,4.1,7.66,68.95,17.6,9.13
4/1/2017,63.45,43.55,189,5.83,82.25,4.65,39.25,3.46,182.6,9.8,90.15,5.52,73,51.05,145.5,100.9,11.355,48.75,28.35,20.6,33.35,5.73,20.7,8.21,33.4,4.005,7.67,68.7,17.6,9.1
5/1/2017,63.9,44.45,193.3,5.85,84.3,4.71,39.75,3.5,185.3,9.96,90.7,5.71,73.65,52.5,148.4,102.6,11.438,49.15,28.8,21.1,34.2,5.97,21,8.25,34,4.005,7.96,68.5,18,9.21
6/1/2017,63.75,44.8,195.1,5.83,84,4.73,39.7,3.52,185.4,9.95,90.15,5.82,73.5,52.95,148.2,103.4,11.455,49.5,28.35,21.1,34,6.04,21.35,8.17,33.65,3.995,7.68,69,18.1,9.22
9/1/2017,63.7,45.35,195.6,5.83,84,4.68,39.7,3.5,185.6,9.86,90,5.87,73.75,52.6,148.8,104,11.603,49.85,28.65,21,35.45,6.18,21.65,8.28,34.55,4.033,7.97,70,18.28,9.27
10/1/2017,63.35,46.2,198,5.9,84.1,4.71,39.8,3.51,187.5,9.73,90.95,5.9,75.5,53.3,148.7,104.7,11.95,50.65,29,21.1,35.85,6.18,22,8.26,35.3,4.09,8.27,71.05,18.5,9.1
11/1/2017,63.85,46.45,200.8,5.94,85,4.76,40.2,3.53,188.3,9.84,92.25,5.87,75.5,53.2,149.5,105.7,11.967,51.85,29.15,21.55,36.25,6.17,22.4,8.41,35.65,4.071,8.16,71.1,18.84,8.93
12/1/2017,63.95,46.25,198.8,5.91,84.85,4.77,40.05,3.52,186.6,9.73,91.6,5.88,74.85,52.45,149.2,106.4,11.901,50.85,28.7,21.35,35.45,6.12,22.65,8.27,34.75,4.1,8.12,70.05,18.94,8.83
13/1/2017,64,46.4,199.7,5.87,85.35,4.77,40.45,3.54,186.5,9.96,92.05,6.09,75.3,52.35,150,106.7,11.983,50.3,29.3,21.55,35.5,6.28,23,8.4,34.85,4.11,8.44,70.55,18.98,8.92
16/1/2017,63.2,46.45,196.7,5.8,84.25,4.73,40.1,3.5,185,9.83,90.6,6.02,75.5,52.05,149.9,105.7,11.967,49.6,29.35,21.05,35.35,6.17,22.55,8.3,34.6,4.062,8.2,72.5,18.74,8.76
17/1/2017,64.2,46.85,197.7,5.79,85.05,4.74,40.1,3.51,185.9,9.86,90.4,6.15,75.6,52.2,149.5,105.8,12,50.7,29.5,21.15,35.4,6.24,22.55,8.34,34.4,4.062,8.62,72.8,18.88,8.85
18/1/2017,64.7,47.45,199.7,5.85,86.45,4.77,40.35,3.54,187.9,10.04,91.7,6.17,75.8,52.3,152.7,106.5,12.017,52.4,30.4,21.6,35.8,6.32,22.75,8.43,34.8,4.138,8.87,73.05,19.04,8.93
19/1/2017,64.95,47.55,199.5,5.85,86.35,4.78,40.65,3.55,187.2,10,91.2,6.08,74.9,51.9,152.9,105,11.967,52.1,30.4,21.7,35.75,6.24,22.75,8.37,34.85,4.186,9.11,72.15,18.88,8.87
20/1/2017,64.5,47.45,197.7,5.79,86.4,4.71,40.5,3.51,185.5,9.8,91.7,6.07,74.9,51.8,152.5,105,11.967,50.95,30.4,21.4,35.4,6.13,22.3,8.85,34.9,4.224,9.15,71.8,18.76,8.81
23/1/2017,64.5,47.6,197.8,5.8,86.1,4.73,40.3,3.52,185.2,9.73,91.4,6.1,74.9,51.9,154.2,104.6,11.967,50.45,30.4,21.3,35.7,6.08,22.45,8.75,35.15,4.224,9.18,71.85,18.78,8.83
24/1/2017,64.55,47.45,197.8,5.73,87,4.73,40.15,3.53,185.2,9.7,92.3,6.2,75.35,52.15,155,105.8,12.017,50.35,30.45,21.5,35.6,6.18,22.55,8.75,34.9,4.252,8.86,71.4,18.86,8.95
25/1/2017,65.5,47.8,200.8,5.72,86.8,4.72,40.05,3.51,185.8,9.68,91.65,6.26,75.65,52.05,155.8,106.3,12,50.35,30.6,21.35,36.45,6.25,22.7,8.81,35.35,4.224,9.2,72.2,19.12,8.87
26/1/2017,66.7,48.15,205,5.84,88.2,4.8,40.2,3.56,187.8,9.9,92.3,6.28,75.6,53,157.5,107.1,12.033,51.25,31.2,21.6,36.8,6.3,23,8.82,35.1,4.271,9.3,72.5,19.38,9.19
27/1/2017,66.75,48.3,204.4,5.8,87.85,4.78,40.1,3.54,188.7,9.84,93.45,6.21,75.85,53.15,158.9,107.4,12.116,51.4,31.2,21.55,37.15,6.22,22.95,8.76,34.5,4.243,9.23,74.55,19.34,9.22
30/1/2017,66.75,48.3,204.4,5.8,87.85,4.78,40.1,3.54,188.7,9.84,93.45,6.21,75.85,53.15,158.9,107.4,12.116,51.4,31.2,21.55,37.15,6.22,22.95,8.76,34.5,4.243,9.23,74.55,19.34,9.22
31/1/2017,66.75,48.3,204.4,5.8,87.85,4.78,40.1,3.54,188.7,9.84,93.45,6.21,75.85,53.15,158.9,107.4,12.116,51.4,31.2,21.55,37.15,6.22,22.95,8.76,34.5,4.243,9.23,74.55,19.34,9.22
1/2/2017,66.35,47.95,206.6,5.8,88.65,4.77,39.6,3.52,188.5,9.75,92.2,6.15,76.2,53.15,159.9,107.8,12.132,51.3,30.9,21.45,36.15,6.13,23.2,8.73,33.75,4.224,9.19,75.7,19.6,9.2
2/2/2017,66.25,47.25,205.2,5.77,87.8,4.73,39.45,3.51,187.3,9.67,92,6.19,75.8,52.9,159,107.2,12.017,51.25,30.85,21.2,35.55,6.09,23,8.7,33.55,4.224,8.99,74.8,19.3,9.21
3/2/2017,65.8,47.1,205,5.76,86.95,4.7,39.25,3.5,186.4,9.74,91.75,6.17,75.95,52.9,159.3,108,12.099,51.25,30.45,21.4,35.55,6.04,22.9,8.8,33.85,4.186,9.75,75.2,19.42,9.21
6/2/2017,66.35,47.5,207.4,5.8,88.8,4.74,41.05,3.54,187.2,9.7,91.65,6.18,76.95,53.1,161,108.2,12.149,51.3,31,23,35.4,6.07,22.9,8.78,32.75,4.262,10.26,75.25,19.4,9.21
7/2/2017,66.2,47.4,205.4,5.8,88.4,4.76,41.1,3.55,186.7,9.65,91.6,6.08,77.85,53.15,161,108.5,12.248,51.6,30.6,23.5,34.75,6.05,22.9,8.95,32.1,4.5,9.89,75.8,19.4,9.45
8/2/2017,66.5,47.75,204,5.85,88.5,4.82,41.1,3.63,195.5,9.53,91.35,6.1,78,54.25,160,108.4,12.364,51.9,31.65,23.5,34.15,6.04,24.1,9.01,31.6,4.909,10.2,76.45,20.75,9.52
9/2/2017,66.2,47.2,204.2,5.92,88.3,4.87,41.55,3.72,195.5,9.54,91.2,6.1,78.1,53.85,159.5,108.9,12.314,52,31,23.65,34.85,6,24.5,9.02,31.65,5.032,10,75.55,21.75,9.47
10/2/2017,67.05,47.25,202.6,5.91,87.65,4.86,41.6,3.74,195.8,9.63,91.5,6.15,77.65,54.05,161.2,108.3,12.331,52.65,31,23.7,35.5,6.12,24.15,9.07,31.95,5.013,10.08,76.5,21.45,9.49
13/2/2017,66.9,47.6,203.6,5.95,88.65,4.94,42.2,3.8,198.7,9.69,91.7,6.19,77.65,53.45,161.6,108,12.231,52.4,31.15,24.45,35.4,6.17,24.15,9.28,31.55,4.956,10.78,76.8,21.3,9.52
14/2/2017,67,47.3,202.8,5.97,87.9,4.96,42.1,3.82,197.8,9.54,93.15,6.11,78.1,53.3,163.2,108.5,12.314,52.6,31.3,24.45,37.85,6.14,24.15,9.19,33.1,4.966,10.98,70.65,21.45,9.39
15/2/2017,67.7,47.55,206.6,6.27,87.5,5.1,42.35,3.97,202,9.53,93.1,6.08,78.05,53,164.1,109.1,12.331,52.8,31.45,24.5,37.6,6.1,24.3,8.98,32.9,5.023,11.08,70.4,21.6,9.42
16/2/2017,68.3,47.4,212,6.45,87.85,5.13,42.25,4.03,202.4,9.52,92.8,6,77.5,53.05,164.3,108.3,12.231,52,31.6,24.3,37.3,6.03,24.2,9.33,32.95,5.137,10.84,69.9,21.25,9.35
17/2/2017,68.3,49,212.2,6.35,86.6,5.06,42.1,3.95,200.2,9.43,93.3,6.05,77.1,53.05,163.5,108.1,12.347,52.15,31.4,24.3,36.85,6.04,23.6,9.08,32.3,5.08,10.72,69.8,20.95,9.39
20/2/2017,69,49.1,214,6.35,87.15,5.11,42.1,4.01,200.8,9.48,92.8,6.14,77.4,52.9,163.1,108.5,12.38,52.25,31.55,24.25,36.6,6.11,23.65,9.1,32.1,5.08,11.14,69.1,21.05,9.35
21/2/2017,65.55,49.05,211,6.3,86.95,5.07,42.25,3.95,199,9.46,93.1,6.17,77.8,53.35,163.3,111.7,12.38,52.7,31.4,24.45,35.8,6.14,23.6,9.3,31.75,5.099,11.18,69.6,20.95,9.3
22/2/2017,65.45,49,215,6.45,87.45,5.18,42.55,4.02,200,9.47,93.25,6.22,77.8,53.5,163.9,113,12.397,53.3,31.6,24.6,36.15,6.21,24.45,9.5,31.8,5.346,11.06,70,22,9.32
23/2/2017,64.05,49.05,214.8,6.46,86.35,5.19,42.55,4.04,200.4,9.43,92.5,6.19,78.2,53.25,161.9,114,12.298,53.35,31.5,24.4,36.85,6.11,24.35,9.69,32.25,5.489,11.04,69.55,21.8,9.33
24/2/2017,63.55,48.75,211.2,6.41,86.5,5.14,42.15,3.97,198,9.38,94.5,6.1,77.85,54,160,114.4,12.38,53.45,31.05,24.35,37,6.11,24.1,9.7,32.15,5.441,10.64,69.75,21.4,9.6
27/2/2017,63,50.1,210.2,6.36,86.55,5.08,41.8,3.93,195.4,9.25,96.3,6.06,78.2,54.25,159.4,114.7,12.397,53.3,31,24.05,37.1,6.02,24.05,9.42,32.05,5.251,10.58,69.85,21.25,9.53
28/2/2017,62.5,49.05,207,6.39,85.6,5.09,41.4,3.93,192.7,9.18,95.9,6.02,78.95,53.55,159.2,113.5,12.347,52.8,30.7,23.65,37.2,5.91,23.9,9.5,32.4,5.289,10.56,69.65,21.2,9.44
1/3/2017,62.9,49.3,206.8,6.34,85.65,5.04,41.3,3.9,193.5,9.09,96.3,5.97,79.7,53.6,161,115.6,12.38,53.15,31.1,23.6,39.25,5.83,23.7,9.45,33.65,5.384,10.8,69.7,20.9,9.43
